FECHA,ANO,CLASE,DIA_SEMANA,SEMANA,MES,FESTIVIDAD 
2021-05-29,2021,Volcamiento,sábado,22,05,NO
2021-05-29,2021,Incendio,sábado,22,05,NO
2021-05-29,2021,Caida Ocupante,sábado,22,05,NO
2021-05-30,2021,Choque,domingo,22,05,NO
2021-05-30,2021,Atropello,domingo,22,05,NO
2021-05-30,2021,Otro,domingo,22,05,NO
2021-05-30,2021,Caida de Ocupante,domingo,22,05,NO
2021-05-30,2021,Volcamiento,domingo,22,05,NO
2021-05-30,2021,Incendio,domingo,22,05,NO
2021-05-30,2021,Caida Ocupante,domingo,22,05,NO
2021-05-31,2021,Choque,lunes,23,05,NO
2021-05-31,2021,Atropello,lunes,23,05,NO
2021-05-31,2021,Otro,lunes,23,05,NO
2021-05-31,2021,Caida de Ocupante,lunes,23,05,NO
2021-05-31,2021,Volcamiento,lunes,23,05,NO
2021-05-31,2021,Incendio,lunes,23,05,NO
2021-05-31,2021,Caida Ocupante,lunes,23,05,NO
2021-06-01,2021,Choque,martes,23,06,NO
2021-06-01,2021,Atropello,martes,23,06,NO
2021-06-01,2021,Otro,martes,23,06,NO
2021-06-01,2021,Caida de Ocupante,martes,23,06,NO
2021-06-01,2021,Volcamiento,martes,23,06,NO
2021-06-01,2021,Incendio,martes,23,06,NO
2021-06-01,2021,Caida Ocupante,martes,23,06,NO
2021-06-02,2021,Choque,miércoles,23,06,NO
2021-06-02,2021,Atropello,miércoles,23,06,NO
2021-06-02,2021,Otro,miércoles,23,06,NO
2021-06-02,2021,Caida de Ocupante,miércoles,23,06,NO
2021-06-02,2021,Volcamiento,miércoles,23,06,NO
2021-06-02,2021,Incendio,miércoles,23,06,NO
2021-06-02,2021,Caida Ocupante,miércoles,23,06,NO
2021-06-03,2021,Choque,jueves,23,06,NO
2021-06-03,2021,Atropello,jueves,23,06,NO
2021-06-03,2021,Otro,jueves,23,06,NO
2021-06-03,2021,Caida de Ocupante,jueves,23,06,NO
2021-06-03,2021,Volcamiento,jueves,23,06,NO
2021-06-03,2021,Incendio,jueves,23,06,NO
2021-06-03,2021,Caida Ocupante,jueves,23,06,NO
2021-06-04,2021,Choque,viernes,23,06,NO
2021-06-04,2021,Atropello,viernes,23,06,NO
2021-06-04,2021,Otro,viernes,23,06,NO
2021-06-04,2021,Caida de Ocupante,viernes,23,06,NO
2021-06-04,2021,Volcamiento,viernes,23,06,NO
2021-06-04,2021,Incendio,viernes,23,06,NO
2021-06-04,2021,Caida Ocupante,viernes,23,06,NO
2021-06-05,2021,Choque,sábado,23,06,NO
2021-06-05,2021,Atropello,sábado,23,06,NO
2021-06-05,2021,Otro,sábado,23,06,NO
2021-06-05,2021,Caida de Ocupante,sábado,23,06,NO
2021-06-05,2021,Volcamiento,sábado,23,06,NO
2021-06-05,2021,Incendio,sábado,23,06,NO
2021-06-05,2021,Caida Ocupante,sábado,23,06,NO
2021-06-06,2021,Choque,domingo,23,06,NO
2021-06-06,2021,Atropello,domingo,23,06,NO
2021-06-06,2021,Otro,domingo,23,06,NO
2021-06-06,2021,Caida de Ocupante,domingo,23,06,NO
2021-06-06,2021,Volcamiento,domingo,23,06,NO
2021-06-06,2021,Incendio,domingo,23,06,NO
2021-06-06,2021,Caida Ocupante,domingo,23,06,NO
2021-06-07,2021,Choque,lunes,24,06,SI
2021-06-07,2021,Atropello,lunes,24,06,SI
2021-06-07,2021,Otro,lunes,24,06,SI
2021-06-07,2021,Caida de Ocupante,lunes,24,06,SI
2021-06-07,2021,Volcamiento,lunes,24,06,SI
2021-06-07,2021,Incendio,lunes,24,06,SI
2021-06-07,2021,Caida Ocupante,lunes,24,06,SI
2021-06-08,2021,Choque,martes,24,06,NO
2021-06-08,2021,Atropello,martes,24,06,NO
2021-06-08,2021,Otro,martes,24,06,NO
2021-06-08,2021,Caida de Ocupante,martes,24,06,NO
2021-06-08,2021,Volcamiento,martes,24,06,NO
2021-06-08,2021,Incendio,martes,24,06,NO
2021-06-08,2021,Caida Ocupante,martes,24,06,NO
2021-06-09,2021,Choque,miércoles,24,06,NO
2021-06-09,2021,Atropello,miércoles,24,06,NO
2021-06-09,2021,Otro,miércoles,24,06,NO
2021-06-09,2021,Caida de Ocupante,miércoles,24,06,NO
2021-06-09,2021,Volcamiento,miércoles,24,06,NO
2021-06-09,2021,Incendio,miércoles,24,06,NO
2021-06-09,2021,Caida Ocupante,miércoles,24,06,NO
2021-06-10,2021,Choque,jueves,24,06,NO
2021-06-10,2021,Atropello,jueves,24,06,NO
2021-06-10,2021,Otro,jueves,24,06,NO
2021-06-10,2021,Caida de Ocupante,jueves,24,06,NO
2021-06-10,2021,Volcamiento,jueves,24,06,NO
2021-06-10,2021,Incendio,jueves,24,06,NO
2021-06-10,2021,Caida Ocupante,jueves,24,06,NO
2021-06-11,2021,Choque,viernes,24,06,NO
2021-06-11,2021,Atropello,viernes,24,06,NO
2021-06-11,2021,Otro,viernes,24,06,NO
2021-06-11,2021,Caida de Ocupante,viernes,24,06,NO
2021-06-11,2021,Volcamiento,viernes,24,06,NO
2021-06-11,2021,Incendio,viernes,24,06,NO
2021-06-11,2021,Caida Ocupante,viernes,24,06,NO
2021-06-12,2021,Choque,sábado,24,06,NO
2021-06-12,2021,Atropello,sábado,24,06,NO
2021-06-12,2021,Otro,sábado,24,06,NO
2021-06-12,2021,Caida de Ocupante,sábado,24,06,NO
2021-06-12,2021,Volcamiento,sábado,24,06,NO
2021-06-12,2021,Incendio,sábado,24,06,NO
2021-06-12,2021,Caida Ocupante,sábado,24,06,NO
2021-06-13,2021,Choque,domingo,24,06,NO
2021-06-13,2021,Atropello,domingo,24,06,NO
2021-06-13,2021,Otro,domingo,24,06,NO
2021-06-13,2021,Caida de Ocupante,domingo,24,06,NO
2021-06-13,2021,Volcamiento,domingo,24,06,NO
2021-06-13,2021,Incendio,domingo,24,06,NO
2021-06-13,2021,Caida Ocupante,domingo,24,06,NO
2021-06-14,2021,Choque,lunes,25,06,SI
2021-06-14,2021,Atropello,lunes,25,06,SI
2021-06-14,2021,Otro,lunes,25,06,SI
2021-06-14,2021,Caida de Ocupante,lunes,25,06,SI
2021-06-14,2021,Volcamiento,lunes,25,06,SI
2021-06-14,2021,Incendio,lunes,25,06,SI
2021-06-14,2021,Caida Ocupante,lunes,25,06,SI
2021-06-15,2021,Choque,martes,25,06,NO
2021-06-15,2021,Atropello,martes,25,06,NO
2021-06-15,2021,Otro,martes,25,06,NO
2021-06-15,2021,Caida de Ocupante,martes,25,06,NO
2021-06-15,2021,Volcamiento,martes,25,06,NO
2021-06-15,2021,Incendio,martes,25,06,NO
2021-06-15,2021,Caida Ocupante,martes,25,06,NO
2021-06-16,2021,Choque,miércoles,25,06,NO
2021-06-16,2021,Atropello,miércoles,25,06,NO
2021-06-16,2021,Otro,miércoles,25,06,NO
2021-06-16,2021,Caida de Ocupante,miércoles,25,06,NO
2021-06-16,2021,Volcamiento,miércoles,25,06,NO
2021-06-16,2021,Incendio,miércoles,25,06,NO
2021-06-16,2021,Caida Ocupante,miércoles,25,06,NO
2021-06-17,2021,Choque,jueves,25,06,NO
2021-06-17,2021,Atropello,jueves,25,06,NO
2021-06-17,2021,Otro,jueves,25,06,NO
2021-06-17,2021,Caida de Ocupante,jueves,25,06,NO
2021-06-17,2021,Volcamiento,jueves,25,06,NO
2021-06-17,2021,Incendio,jueves,25,06,NO
2021-06-17,2021,Caida Ocupante,jueves,25,06,NO
2021-06-18,2021,Choque,viernes,25,06,NO
2021-06-18,2021,Atropello,viernes,25,06,NO
2021-06-18,2021,Otro,viernes,25,06,NO
2021-06-18,2021,Caida de Ocupante,viernes,25,06,NO
2021-06-18,2021,Volcamiento,viernes,25,06,NO
2021-06-18,2021,Incendio,viernes,25,06,NO
2021-06-18,2021,Caida Ocupante,viernes,25,06,NO
2021-06-19,2021,Choque,sábado,25,06,NO
2021-06-19,2021,Atropello,sábado,25,06,NO
2021-06-19,2021,Otro,sábado,25,06,NO
2021-06-19,2021,Caida de Ocupante,sábado,25,06,NO
2021-06-19,2021,Volcamiento,sábado,25,06,NO
2021-06-19,2021,Incendio,sábado,25,06,NO
2021-06-19,2021,Caida Ocupante,sábado,25,06,NO
2021-06-20,2021,Choque,domingo,25,06,NO
2021-06-20,2021,Atropello,domingo,25,06,NO
2021-06-20,2021,Otro,domingo,25,06,NO
2021-06-20,2021,Caida de Ocupante,domingo,25,06,NO
2021-06-20,2021,Volcamiento,domingo,25,06,NO
2021-06-20,2021,Incendio,domingo,25,06,NO
2021-06-20,2021,Caida Ocupante,domingo,25,06,NO
2021-06-21,2021,Choque,lunes,26,06,NO
2021-06-21,2021,Atropello,lunes,26,06,NO
2021-06-21,2021,Otro,lunes,26,06,NO
2021-06-21,2021,Caida de Ocupante,lunes,26,06,NO
2021-06-21,2021,Volcamiento,lunes,26,06,NO
2021-06-21,2021,Incendio,lunes,26,06,NO
2021-06-21,2021,Caida Ocupante,lunes,26,06,NO
2021-06-22,2021,Choque,martes,26,06,NO
2021-06-22,2021,Atropello,martes,26,06,NO
2021-06-22,2021,Otro,martes,26,06,NO
2021-06-22,2021,Caida de Ocupante,martes,26,06,NO
2021-06-22,2021,Volcamiento,martes,26,06,NO
2021-06-22,2021,Incendio,martes,26,06,NO
2021-06-22,2021,Caida Ocupante,martes,26,06,NO
2021-06-23,2021,Choque,miércoles,26,06,NO
2021-06-23,2021,Atropello,miércoles,26,06,NO
2021-06-23,2021,Otro,miércoles,26,06,NO
2021-06-23,2021,Caida de Ocupante,miércoles,26,06,NO
2021-06-23,2021,Volcamiento,miércoles,26,06,NO
2021-06-23,2021,Incendio,miércoles,26,06,NO
2021-06-23,2021,Caida Ocupante,miércoles,26,06,NO
2021-06-24,2021,Choque,jueves,26,06,NO
2021-06-24,2021,Atropello,jueves,26,06,NO
2021-06-24,2021,Otro,jueves,26,06,NO
2021-06-24,2021,Caida de Ocupante,jueves,26,06,NO
2021-06-24,2021,Volcamiento,jueves,26,06,NO
2021-06-24,2021,Incendio,jueves,26,06,NO
2021-06-24,2021,Caida Ocupante,jueves,26,06,NO
2021-06-25,2021,Choque,viernes,26,06,NO
2021-06-25,2021,Atropello,viernes,26,06,NO
2021-06-25,2021,Otro,viernes,26,06,NO
2021-06-25,2021,Caida de Ocupante,viernes,26,06,NO
2021-06-25,2021,Volcamiento,viernes,26,06,NO
2021-06-25,2021,Incendio,viernes,26,06,NO
2021-06-25,2021,Caida Ocupante,viernes,26,06,NO
2021-06-26,2021,Choque,sábado,26,06,NO
2021-06-26,2021,Atropello,sábado,26,06,NO
2021-06-26,2021,Otro,sábado,26,06,NO
2021-06-26,2021,Caida de Ocupante,sábado,26,06,NO
2021-06-26,2021,Volcamiento,sábado,26,06,NO
2021-06-26,2021,Incendio,sábado,26,06,NO
2021-06-26,2021,Caida Ocupante,sábado,26,06,NO
2021-06-27,2021,Choque,domingo,26,06,NO
2021-06-27,2021,Atropello,domingo,26,06,NO
2021-06-27,2021,Otro,domingo,26,06,NO
2021-06-27,2021,Caida de Ocupante,domingo,26,06,NO
2021-06-27,2021,Volcamiento,domingo,26,06,NO
2021-06-27,2021,Incendio,domingo,26,06,NO
2021-06-27,2021,Caida Ocupante,domingo,26,06,NO
2021-06-28,2021,Choque,lunes,27,06,NO
2021-06-28,2021,Atropello,lunes,27,06,NO
2021-06-28,2021,Otro,lunes,27,06,NO
2021-06-28,2021,Caida de Ocupante,lunes,27,06,NO
2021-06-28,2021,Volcamiento,lunes,27,06,NO
2021-06-28,2021,Incendio,lunes,27,06,NO
2021-06-28,2021,Caida Ocupante,lunes,27,06,NO
2021-06-29,2021,Choque,martes,27,06,NO
2021-06-29,2021,Atropello,martes,27,06,NO
2021-06-29,2021,Otro,martes,27,06,NO
2021-06-29,2021,Caida de Ocupante,martes,27,06,NO
2021-06-29,2021,Volcamiento,martes,27,06,NO
2021-06-29,2021,Incendio,martes,27,06,NO
2021-06-29,2021,Caida Ocupante,martes,27,06,NO
2021-06-30,2021,Choque,miércoles,27,06,NO
2021-06-30,2021,Atropello,miércoles,27,06,NO
2021-06-30,2021,Otro,miércoles,27,06,NO
2021-06-30,2021,Caida de Ocupante,miércoles,27,06,NO
2021-06-30,2021,Volcamiento,miércoles,27,06,NO
2021-06-30,2021,Incendio,miércoles,27,06,NO
2021-06-30,2021,Caida Ocupante,miércoles,27,06,NO
2021-07-01,2021,Choque,jueves,27,07,NO
2021-07-01,2021,Atropello,jueves,27,07,NO
2021-07-01,2021,Otro,jueves,27,07,NO
2021-07-01,2021,Caida de Ocupante,jueves,27,07,NO
2021-07-01,2021,Volcamiento,jueves,27,07,NO
2021-07-01,2021,Incendio,jueves,27,07,NO
2021-07-01,2021,Caida Ocupante,jueves,27,07,NO
2021-07-02,2021,Choque,viernes,27,07,NO
2021-07-02,2021,Atropello,viernes,27,07,NO
2021-07-02,2021,Otro,viernes,27,07,NO
2021-07-02,2021,Caida de Ocupante,viernes,27,07,NO
2021-07-02,2021,Volcamiento,viernes,27,07,NO
2021-07-02,2021,Incendio,viernes,27,07,NO
2021-07-02,2021,Caida Ocupante,viernes,27,07,NO
2021-07-03,2021,Choque,sábado,27,07,NO
2021-07-03,2021,Atropello,sábado,27,07,NO
2021-07-03,2021,Otro,sábado,27,07,NO
2021-07-03,2021,Caida de Ocupante,sábado,27,07,NO
2021-07-03,2021,Volcamiento,sábado,27,07,NO
2021-07-03,2021,Incendio,sábado,27,07,NO
2021-07-03,2021,Caida Ocupante,sábado,27,07,NO
2021-07-04,2021,Choque,domingo,27,07,NO
2021-07-04,2021,Atropello,domingo,27,07,NO
2021-07-04,2021,Otro,domingo,27,07,NO
2021-07-04,2021,Caida de Ocupante,domingo,27,07,NO
2021-07-04,2021,Volcamiento,domingo,27,07,NO
2021-07-04,2021,Incendio,domingo,27,07,NO
2021-07-04,2021,Caida Ocupante,domingo,27,07,NO
2021-07-05,2021,Choque,lunes,28,07,SI
2021-07-05,2021,Atropello,lunes,28,07,SI
2021-07-05,2021,Otro,lunes,28,07,SI
2021-07-05,2021,Caida de Ocupante,lunes,28,07,SI
2021-07-05,2021,Volcamiento,lunes,28,07,SI
2021-07-05,2021,Incendio,lunes,28,07,SI
2021-07-05,2021,Caida Ocupante,lunes,28,07,SI
2021-07-06,2021,Choque,martes,28,07,NO
2021-07-06,2021,Atropello,martes,28,07,NO
2021-07-06,2021,Otro,martes,28,07,NO
2021-07-06,2021,Caida de Ocupante,martes,28,07,NO
2021-07-06,2021,Volcamiento,martes,28,07,NO
2021-07-06,2021,Incendio,martes,28,07,NO
2021-07-06,2021,Caida Ocupante,martes,28,07,NO
2021-07-07,2021,Choque,miércoles,28,07,NO
2021-07-07,2021,Atropello,miércoles,28,07,NO
2021-07-07,2021,Otro,miércoles,28,07,NO
2021-07-07,2021,Caida de Ocupante,miércoles,28,07,NO
2021-07-07,2021,Volcamiento,miércoles,28,07,NO
2021-07-07,2021,Incendio,miércoles,28,07,NO
2021-07-07,2021,Caida Ocupante,miércoles,28,07,NO
2021-07-08,2021,Choque,jueves,28,07,NO
2021-07-08,2021,Atropello,jueves,28,07,NO
2021-07-08,2021,Otro,jueves,28,07,NO
2021-07-08,2021,Caida de Ocupante,jueves,28,07,NO
2021-07-08,2021,Volcamiento,jueves,28,07,NO
2021-07-08,2021,Incendio,jueves,28,07,NO
2021-07-08,2021,Caida Ocupante,jueves,28,07,NO
2021-07-09,2021,Choque,viernes,28,07,NO
2021-07-09,2021,Atropello,viernes,28,07,NO
2021-07-09,2021,Otro,viernes,28,07,NO
2021-07-09,2021,Caida de Ocupante,viernes,28,07,NO
2021-07-09,2021,Volcamiento,viernes,28,07,NO
2021-07-09,2021,Incendio,viernes,28,07,NO
2021-07-09,2021,Caida Ocupante,viernes,28,07,NO
2021-07-10,2021,Choque,sábado,28,07,NO
2021-07-10,2021,Atropello,sábado,28,07,NO
2021-07-10,2021,Otro,sábado,28,07,NO
2021-07-10,2021,Caida de Ocupante,sábado,28,07,NO
2021-07-10,2021,Volcamiento,sábado,28,07,NO
2021-07-10,2021,Incendio,sábado,28,07,NO
2021-07-10,2021,Caida Ocupante,sábado,28,07,NO
2021-07-11,2021,Choque,domingo,28,07,NO
2021-07-11,2021,Atropello,domingo,28,07,NO
2021-07-11,2021,Otro,domingo,28,07,NO
2021-07-11,2021,Caida de Ocupante,domingo,28,07,NO
2021-07-11,2021,Volcamiento,domingo,28,07,NO
2021-07-11,2021,Incendio,domingo,28,07,NO
2021-07-11,2021,Caida Ocupante,domingo,28,07,NO
2021-07-12,2021,Choque,lunes,29,07,NO
2021-07-12,2021,Atropello,lunes,29,07,NO
2021-07-12,2021,Otro,lunes,29,07,NO
2021-07-12,2021,Caida de Ocupante,lunes,29,07,NO
2021-07-12,2021,Volcamiento,lunes,29,07,NO
2021-07-12,2021,Incendio,lunes,29,07,NO
2021-07-12,2021,Caida Ocupante,lunes,29,07,NO
2021-07-13,2021,Choque,martes,29,07,NO
2021-07-13,2021,Atropello,martes,29,07,NO
2021-07-13,2021,Otro,martes,29,07,NO
2021-07-13,2021,Caida de Ocupante,martes,29,07,NO
2021-07-13,2021,Volcamiento,martes,29,07,NO
2021-07-13,2021,Incendio,martes,29,07,NO
2021-07-13,2021,Caida Ocupante,martes,29,07,NO
2021-07-14,2021,Choque,miércoles,29,07,NO
2021-07-14,2021,Atropello,miércoles,29,07,NO
2021-07-14,2021,Otro,miércoles,29,07,NO
2021-07-14,2021,Caida de Ocupante,miércoles,29,07,NO
2021-07-14,2021,Volcamiento,miércoles,29,07,NO
2021-07-14,2021,Incendio,miércoles,29,07,NO
2021-07-14,2021,Caida Ocupante,miércoles,29,07,NO
2021-07-15,2021,Choque,jueves,29,07,NO
2021-07-15,2021,Atropello,jueves,29,07,NO
2021-07-15,2021,Otro,jueves,29,07,NO
2021-07-15,2021,Caida de Ocupante,jueves,29,07,NO
2021-07-15,2021,Volcamiento,jueves,29,07,NO
2021-07-15,2021,Incendio,jueves,29,07,NO
2021-07-15,2021,Caida Ocupante,jueves,29,07,NO
2021-07-16,2021,Choque,viernes,29,07,NO
2021-07-16,2021,Atropello,viernes,29,07,NO
2021-07-16,2021,Otro,viernes,29,07,NO
2021-07-16,2021,Caida de Ocupante,viernes,29,07,NO
2021-07-16,2021,Volcamiento,viernes,29,07,NO
2021-07-16,2021,Incendio,viernes,29,07,NO
2021-07-16,2021,Caida Ocupante,viernes,29,07,NO
2021-07-17,2021,Choque,sábado,29,07,NO
2021-07-17,2021,Atropello,sábado,29,07,NO
2021-07-17,2021,Otro,sábado,29,07,NO
2021-07-17,2021,Caida de Ocupante,sábado,29,07,NO
2021-07-17,2021,Volcamiento,sábado,29,07,NO
2021-07-17,2021,Incendio,sábado,29,07,NO
2021-07-17,2021,Caida Ocupante,sábado,29,07,NO
2021-07-18,2021,Choque,domingo,29,07,NO
2021-07-18,2021,Atropello,domingo,29,07,NO
2021-07-18,2021,Otro,domingo,29,07,NO
2021-07-18,2021,Caida de Ocupante,domingo,29,07,NO
2021-07-18,2021,Volcamiento,domingo,29,07,NO
2021-07-18,2021,Incendio,domingo,29,07,NO
2021-07-18,2021,Caida Ocupante,domingo,29,07,NO
2021-07-19,2021,Choque,lunes,30,07,NO
2021-07-19,2021,Atropello,lunes,30,07,NO
2021-07-19,2021,Otro,lunes,30,07,NO
2021-07-19,2021,Caida de Ocupante,lunes,30,07,NO
2021-07-19,2021,Volcamiento,lunes,30,07,NO
2021-07-19,2021,Incendio,lunes,30,07,NO
2021-07-19,2021,Caida Ocupante,lunes,30,07,NO
2021-07-20,2021,Choque,martes,30,07,SI
2021-07-20,2021,Atropello,martes,30,07,SI
2021-07-20,2021,Otro,martes,30,07,SI
2021-07-20,2021,Caida de Ocupante,martes,30,07,SI
2021-07-20,2021,Volcamiento,martes,30,07,SI
2021-07-20,2021,Incendio,martes,30,07,SI
2021-07-20,2021,Caida Ocupante,martes,30,07,SI
2021-07-21,2021,Choque,miércoles,30,07,NO
2021-07-21,2021,Atropello,miércoles,30,07,NO
2021-07-21,2021,Otro,miércoles,30,07,NO
2021-07-21,2021,Caida de Ocupante,miércoles,30,07,NO
2021-07-21,2021,Volcamiento,miércoles,30,07,NO
2021-07-21,2021,Incendio,miércoles,30,07,NO
2021-07-21,2021,Caida Ocupante,miércoles,30,07,NO
2021-07-22,2021,Choque,jueves,30,07,NO
2021-07-22,2021,Atropello,jueves,30,07,NO
2021-07-22,2021,Otro,jueves,30,07,NO
2021-07-22,2021,Caida de Ocupante,jueves,30,07,NO
2021-07-22,2021,Volcamiento,jueves,30,07,NO
2021-07-22,2021,Incendio,jueves,30,07,NO
2021-07-22,2021,Caida Ocupante,jueves,30,07,NO
2021-07-23,2021,Choque,viernes,30,07,NO
2021-07-23,2021,Atropello,viernes,30,07,NO
2021-07-23,2021,Otro,viernes,30,07,NO
2021-07-23,2021,Caida de Ocupante,viernes,30,07,NO
2021-07-23,2021,Volcamiento,viernes,30,07,NO
2021-07-23,2021,Incendio,viernes,30,07,NO
2021-07-23,2021,Caida Ocupante,viernes,30,07,NO
2021-07-24,2021,Choque,sábado,30,07,NO
2021-07-24,2021,Atropello,sábado,30,07,NO
2021-07-24,2021,Otro,sábado,30,07,NO
2021-07-24,2021,Caida de Ocupante,sábado,30,07,NO
2021-07-24,2021,Volcamiento,sábado,30,07,NO
2021-07-24,2021,Incendio,sábado,30,07,NO
2021-07-24,2021,Caida Ocupante,sábado,30,07,NO
2021-07-25,2021,Choque,domingo,30,07,NO
2021-07-25,2021,Atropello,domingo,30,07,NO
2021-07-25,2021,Otro,domingo,30,07,NO
2021-07-25,2021,Caida de Ocupante,domingo,30,07,NO
2021-07-25,2021,Volcamiento,domingo,30,07,NO
2021-07-25,2021,Incendio,domingo,30,07,NO
2021-07-25,2021,Caida Ocupante,domingo,30,07,NO
2021-07-26,2021,Choque,lunes,31,07,NO
2021-07-26,2021,Atropello,lunes,31,07,NO
2021-07-26,2021,Otro,lunes,31,07,NO
2021-07-26,2021,Caida de Ocupante,lunes,31,07,NO
2021-07-26,2021,Volcamiento,lunes,31,07,NO
2021-07-26,2021,Incendio,lunes,31,07,NO
2021-07-26,2021,Caida Ocupante,lunes,31,07,NO
2021-07-27,2021,Choque,martes,31,07,NO
2021-07-27,2021,Atropello,martes,31,07,NO
2021-07-27,2021,Otro,martes,31,07,NO
2021-07-27,2021,Caida de Ocupante,martes,31,07,NO
2021-07-27,2021,Volcamiento,martes,31,07,NO
2021-07-27,2021,Incendio,martes,31,07,NO
2021-07-27,2021,Caida Ocupante,martes,31,07,NO
2021-07-28,2021,Choque,miércoles,31,07,NO
2021-07-28,2021,Atropello,miércoles,31,07,NO
2021-07-28,2021,Otro,miércoles,31,07,NO
2021-07-28,2021,Caida de Ocupante,miércoles,31,07,NO
2021-07-28,2021,Volcamiento,miércoles,31,07,NO
2021-07-28,2021,Incendio,miércoles,31,07,NO
2021-07-28,2021,Caida Ocupante,miércoles,31,07,NO
2021-07-29,2021,Choque,jueves,31,07,NO
2021-07-29,2021,Atropello,jueves,31,07,NO
2021-07-29,2021,Otro,jueves,31,07,NO
2021-07-29,2021,Caida de Ocupante,jueves,31,07,NO
2021-07-29,2021,Volcamiento,jueves,31,07,NO
2021-07-29,2021,Incendio,jueves,31,07,NO
2021-07-29,2021,Caida Ocupante,jueves,31,07,NO
2021-07-30,2021,Choque,viernes,31,07,NO
2021-07-30,2021,Atropello,viernes,31,07,NO
2021-07-30,2021,Otro,viernes,31,07,NO
2021-07-30,2021,Caida de Ocupante,viernes,31,07,NO
2021-07-30,2021,Volcamiento,viernes,31,07,NO
2021-07-30,2021,Incendio,viernes,31,07,NO
2021-07-30,2021,Caida Ocupante,viernes,31,07,NO
2021-07-31,2021,Choque,sábado,31,07,NO
2021-07-31,2021,Atropello,sábado,31,07,NO
2021-07-31,2021,Otro,sábado,31,07,NO
2021-07-31,2021,Caida de Ocupante,sábado,31,07,NO
2021-07-31,2021,Volcamiento,sábado,31,07,NO
2021-07-31,2021,Incendio,sábado,31,07,NO
2021-07-31,2021,Caida Ocupante,sábado,31,07,NO
2021-08-01,2021,Choque,domingo,31,08,NO
2021-08-01,2021,Atropello,domingo,31,08,NO
2021-08-01,2021,Otro,domingo,31,08,NO
2021-08-01,2021,Caida de Ocupante,domingo,31,08,NO
2021-08-01,2021,Volcamiento,domingo,31,08,NO
2021-08-01,2021,Incendio,domingo,31,08,NO
2021-08-01,2021,Caida Ocupante,domingo,31,08,NO
2021-08-02,2021,Choque,lunes,32,08,NO
2021-08-02,2021,Atropello,lunes,32,08,NO
2021-08-02,2021,Otro,lunes,32,08,NO
2021-08-02,2021,Caida de Ocupante,lunes,32,08,NO
2021-08-02,2021,Volcamiento,lunes,32,08,NO
2021-08-02,2021,Incendio,lunes,32,08,NO
2021-08-02,2021,Caida Ocupante,lunes,32,08,NO
2021-08-03,2021,Choque,martes,32,08,NO
2021-08-03,2021,Atropello,martes,32,08,NO
2021-08-03,2021,Otro,martes,32,08,NO
2021-08-03,2021,Caida de Ocupante,martes,32,08,NO
2021-08-03,2021,Volcamiento,martes,32,08,NO
2021-08-03,2021,Incendio,martes,32,08,NO
2021-08-03,2021,Caida Ocupante,martes,32,08,NO
2021-08-04,2021,Choque,miércoles,32,08,NO
2021-08-04,2021,Atropello,miércoles,32,08,NO
2021-08-04,2021,Otro,miércoles,32,08,NO
2021-08-04,2021,Caida de Ocupante,miércoles,32,08,NO
2021-08-04,2021,Volcamiento,miércoles,32,08,NO
2021-08-04,2021,Incendio,miércoles,32,08,NO
2021-08-04,2021,Caida Ocupante,miércoles,32,08,NO
2021-08-05,2021,Choque,jueves,32,08,NO
2021-08-05,2021,Atropello,jueves,32,08,NO
2021-08-05,2021,Otro,jueves,32,08,NO
2021-08-05,2021,Caida de Ocupante,jueves,32,08,NO
2021-08-05,2021,Volcamiento,jueves,32,08,NO
2021-08-05,2021,Incendio,jueves,32,08,NO
2021-08-05,2021,Caida Ocupante,jueves,32,08,NO
2021-08-06,2021,Choque,viernes,32,08,NO
2021-08-06,2021,Atropello,viernes,32,08,NO
2021-08-06,2021,Otro,viernes,32,08,NO
2021-08-06,2021,Caida de Ocupante,viernes,32,08,NO
2021-08-06,2021,Volcamiento,viernes,32,08,NO
2021-08-06,2021,Incendio,viernes,32,08,NO
2021-08-06,2021,Caida Ocupante,viernes,32,08,NO
2021-08-07,2021,Choque,sábado,32,08,SI
2021-08-07,2021,Atropello,sábado,32,08,SI
2021-08-07,2021,Otro,sábado,32,08,SI
2021-08-07,2021,Caida de Ocupante,sábado,32,08,SI
2021-08-07,2021,Volcamiento,sábado,32,08,SI
2021-08-07,2021,Incendio,sábado,32,08,SI
2021-08-07,2021,Caida Ocupante,sábado,32,08,SI
2021-08-08,2021,Choque,domingo,32,08,NO
2021-08-08,2021,Atropello,domingo,32,08,NO
2021-08-08,2021,Otro,domingo,32,08,NO
2021-08-08,2021,Caida de Ocupante,domingo,32,08,NO
2021-08-08,2021,Volcamiento,domingo,32,08,NO
2021-08-08,2021,Incendio,domingo,32,08,NO
2021-08-08,2021,Caida Ocupante,domingo,32,08,NO
2021-08-09,2021,Choque,lunes,33,08,NO
2021-08-09,2021,Atropello,lunes,33,08,NO
2021-08-09,2021,Otro,lunes,33,08,NO
2021-08-09,2021,Caida de Ocupante,lunes,33,08,NO
2021-08-09,2021,Volcamiento,lunes,33,08,NO
2021-08-09,2021,Incendio,lunes,33,08,NO
2021-08-09,2021,Caida Ocupante,lunes,33,08,NO
2021-08-10,2021,Choque,martes,33,08,NO
2021-08-10,2021,Atropello,martes,33,08,NO
2021-08-10,2021,Otro,martes,33,08,NO
2021-08-10,2021,Caida de Ocupante,martes,33,08,NO
